"","Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"1511","NCU17","OUT019",-274.200516231531
"1512","FDJ20","OUT046",2058.60662251517
"1513","NCW41","OUT018",2235.8866332257
"1514","FDL52","OUT035",715.198296206033
"1515","FDS39","OUT035",2318.25988651609
"1516","DRJ47","OUT045",2779.5946057491
"1517","FDP13","OUT010",-1220.15817486736
"1518","DRK39","OUT010",-609.588967132644
"1519","FDF28","OUT010",138.226244970421
"1520","FDB09","OUT045",2047.51428363276
"1521","FDM51","OUT046",1694.16608155638
"1522","DRM49","OUT018",456.389487531031
"1523","DRF23","OUT013",2795.93672229855
"1524","DRH01","OUT035",2754.63837091978
"1525","FDH12","OUT027",3165.94819258077
"1526","FDA28","OUT019",117.030713634596
"1527","FDW37","OUT018",1191.28050407127
"1528","FDF02","OUT046",1708.81500629946
"1529","DRL37","OUT046",737.013235811002
"1530","NCF43","OUT046",2247.87206288668
"1531","FDH08","OUT010",1765.96855935822
"1532","FDR34","OUT019",1788.13799828752
"1533","NCK19","OUT049",3137.50692583804
"1534","NCD55","OUT018",422.868435599313
"1535","FDT27","OUT049",3815.04678522794
"1536","FDQ57","OUT045",2350.71612467539
"1537","FDA47","OUT035",2651.6895645656
"1538","DRG15","OUT027",2444.23656961081
"1539","FDE05","OUT018",2074.39009823142
"1540","FDN46","OUT046",1640.22707416101
"1541","FDX27","OUT027",2933.78378864983
"1542","FDT51","OUT045",1855.08162861568
"1543","FDU33","OUT013",776.539334667526
"1544","FDJ16","OUT027",2380.0041093801
"1545","FDD20","OUT019",116.910540830353
"1546","FDT36","OUT049",639.923654988661
"1547","DRF15","OUT027",3856.28121105052
"1548","FDN52","OUT010",-515.440297301457
"1549","FDC22","OUT027",4481.72324903942
"1550","FDX15","OUT045",2532.73145936053
"1551","FDT13","OUT013",3045.23046429149
"1552","FDU04","OUT017",2065.99220731116
"1553","FDU31","OUT019",1614.53974904477
"1554","FDW59","OUT027",2838.4025975176
"1555","NCO29","OUT046",2652.72017041235
"1556","FDL15","OUT035",2485.56650741956
"1557","FDI41","OUT049",2420.00872045697
"1558","FDQ48","OUT049",1716.96281371062
"1559","DRI39","OUT013",894.724689392489
"1560","FDI08","OUT013",4062.13538338979
"1561","FDC21","OUT049",1932.90011190597
"1562","FDF58","OUT035",1089.37145096673
"1563","FDS08","OUT010",954.473155280606
"1564","FDE47","OUT045",2025.47560784984
"1565","NCP18","OUT019",506.728943505639
"1566","NCR41","OUT013",1584.91768719922
"1567","FDA27","OUT013",4062.47177464661
"1568","FDA43","OUT035",3154.28502865234
"1569","FDA49","OUT045",1451.28430376392
"1570","NCE55","OUT018",2513.04463582848
"1571","DRM49","OUT027",2197.0641080411
"1572","FDF22","OUT027",4835.01336852982
"1573","FDQ15","OUT018",1040.92577106325
"1574","NCS54","OUT017",2879.90262508671
"1575","NCY05","OUT013",640.787355414002
"1576","FDR45","OUT046",3816.06712186727
"1577","FDK57","OUT049",2007.19536209665
"1578","FDF41","OUT010",1926.6569555424
"1579","FDV21","OUT046",2019.62536346139
"1580","FDD51","OUT046",720.62798843747
"1581","FDF33","OUT046",1992.58154710199
"1582","FDA38","OUT046",3769.26418376075
"1583","FDR56","OUT045",3165.03994291484
"1584","NCN41","OUT017",2073.09088723523
"1585","FDC60","OUT027",2893.81796974631
"1586","FDB47","OUT045",3294.07779915824
"1587","DRH01","OUT013",2776.67916307878
"1588","FDW08","OUT046",1705.99588033304
"1589","FDF38","OUT027",2202.01405268695
"1590","FDY32","OUT017",2718.34268792943
"1591","FDG34","OUT049",1886.18461424179
"1592","FDG47","OUT019",2234.42725468361
"1593","NCF18","OUT035",3011.74571896039
"1594","FDL39","OUT019",973.292356925087
"1595","NCH55","OUT035",2039.36674071576
"1596","DRJ35","OUT049",1082.7541073456
"1597","FDS44","OUT035",3854.67023288153
"1598","DRE01","OUT018",3460.6399753256
"1599","FDY39","OUT013",2997.30796926318
"1600","FDY32","OUT018",2297.65961820634
"1601","FDR33","OUT027",3241.52957534457
"1602","NCP50","OUT049",1397.8755542745
"1603","FDZ47","OUT018",1356.12695552283
"1604","FDU57","OUT049",2526.82073452871
"1605","FDY44","OUT013",3199.16383171933
"1606","DRH59","OUT018",932.75549057365
"1607","FDB03","OUT027",5211.52845774038
"1608","FDY46","OUT045",2968.89959097311
"1609","FDM39","OUT045",2781.96006091361
"1610","FDY36","OUT035",1295.23602756733
"1611","NCM55","OUT035",2949.53062394634
"1612","FDJ50","OUT010",-970.800738685682
"1613","DRL60","OUT013",2420.71997686626
"1614","NCJ54","OUT049",3714.85261571064
"1615","FDX59","OUT017",722.020296686736
"1616","FDI07","OUT013",3223.99147359953
"1617","DRF51","OUT010",-1357.9550812717
"1618","FDM14","OUT017",1943.61756658649
"1619","FDP21","OUT045",3031.96575182469
"1620","FDE40","OUT035",1073.53938288794
"1621","FDE05","OUT035",2418.32091930769
"1622","FDM13","OUT027",3582.88008703196
"1623","FDC34","OUT027",3933.21626737142
"1624","NCI55","OUT018",1679.02939951836
"1625","NCE43","OUT018",2351.47889879981
"1626","FDW58","OUT018",1466.50125222881
"1627","FDG60","OUT045",3719.69700074698
"1628","FDV31","OUT017",2925.88768699692
"1629","FDR47","OUT013",3106.13512279421
"1630","FDM60","OUT019",-1167.48942317752
"1631","NCF06","OUT018",3781.52928091619
"1632","NCN26","OUT027",3283.62426171221
"1633","FDQ59","OUT049",1522.59823318211
"1634","FDF09","OUT046",699.866345018777
"1635","NCS06","OUT017",4270.55784524999
"1636","FDT44","OUT046",1931.23495640309
"1637","FDI19","OUT017",3992.0978266086
"1638","FDT22","OUT017",1071.45034102478
"1639","NCF54","OUT027",4137.22019092393
"1640","DRG25","OUT045",2960.23744349186
"1641","FDB59","OUT017",3270.51006656801
"1642","FDQ37","OUT017",3217.11667197965
"1643","FDP56","OUT035",886.18789408761
"1644","FDW44","OUT035",2862.26059501102
"1645","FDJ26","OUT010",1543.23120441195
"1646","FDU43","OUT018",3554.77009824327
"1647","FDW33","OUT045",1677.79424593729
"1648","NCX53","OUT027",3749.76122062244
"1649","FDN56","OUT010",464.056105154925
"1650","DRF15","OUT049",2487.38469078465
"1651","FDO33","OUT017",1932.87401244039
"1652","FDZ39","OUT010",-154.428910975946
"1653","NCJ19","OUT017",1000.31394606646
"1654","FDU01","OUT035",3049.92098590551
"1655","FDT12","OUT035",3639.91688831644
"1656","NCM18","OUT018",697.752451844327
"1657","FDP19","OUT017",2170.16002324061
"1658","NCR42","OUT049",623.069044945192
"1659","FDN10","OUT046",1924.67186938646
"1660","FDG44","OUT017",1045.27527061536
"1661","FDQ10","OUT046",2755.22690230458
"1662","DRH13","OUT049",1771.90109325686
"1663","FDT52","OUT013",3916.89597819307
"1664","FDM56","OUT045",1812.92813433046
"1665","NCO43","OUT010",-283.703686673025
"1666","NCV29","OUT035",2853.26237483207
"1667","NCF06","OUT013",4110.08831225551
"1668","FDO50","OUT035",1550.23241143553
"1669","FDT59","OUT013",3688.51006925529
"1670","FDX40","OUT027",2035.34871995419
"1671","FDE50","OUT017",3180.01216443833
"1672","FDX51","OUT017",3308.03272376005
"1673","NCD30","OUT018",1295.35572941573
"1674","FDK15","OUT013",1629.84159666761
"1675","FDL12","OUT045",1044.00000862973
"1676","FDK46","OUT017",4205.05089146075
"1677","DRH49","OUT010",-585.318848697627
"1678","FDQ57","OUT046",2370.72990604608
"1679","FDY59","OUT017",1653.00891648938
"1680","FDO09","OUT018",3859.19773065002
"1681","NCG30","OUT035",2014.42126758558
"1682","FDM09","OUT017",2831.11003957366
"1683","NCN17","OUT027",3070.69091580053
"1684","NCS42","OUT013",1438.08669841243
"1685","FDD02","OUT019",7.75082081450273
"1686","FDE34","OUT013",2890.36749239236
"1687","FDU38","OUT045",3022.68716392697
"1688","FDB33","OUT046",2587.56248099856
"1689","NCJ29","OUT017",1522.3641056345
"1690","FDZ27","OUT035",832.930694270891
"1691","FDI40","OUT013",1620.96753853769
"1692","FDG22","OUT013",715.456442221991
"1693","FDT51","OUT017",1972.16652738096
"1694","FDF20","OUT018",2915.65242565912
"1695","FDV50","OUT035",1941.74971990798
"1696","FDT02","OUT049",680.191516569086
"1697","DRC49","OUT017",2407.67395207849
"1698","FDF26","OUT049",2579.14970933656
"1699","FDV52","OUT035",1966.52437632986
"1700","FDX59","OUT049",697.998719654037
"1701","FDV25","OUT035",3593.97606507618
"1702","FDW23","OUT027",2100.3594844534
"1703","FDE53","OUT018",1445.42011501619
"1704","FDA19","OUT017",2240.59682430297
"1705","FDH22","OUT046",1997.88907609487
"1706","NCO41","OUT013",1613.19055675052
"1707","FDX12","OUT017",4004.40675099973
"1708","FDF17","OUT013",3126.17492083126
"1709","FDS11","OUT045",3569.5798580836
"1710","FDR51","OUT035",2430.36161966227
"1711","FDT49","OUT010",-247.874000753036
"1712","FDC56","OUT013",1956.16029841658
"1713","FDR13","OUT027",3404.08491813622
"1714","FDQ60","OUT035",1998.69899148
"1715","FDN38","OUT049",4064.96145772921
"1716","NCL29","OUT013",2503.83240289848
"1717","FDO13","OUT027",4070.15675982835
"1718","FDE26","OUT018",2035.48105683585
"1719","FDA31","OUT010",834.05510974704
"1720","FDX14","OUT035",1233.19415500705
"1721","FDA34","OUT045",2816.00936039461
"1722","FDF26","OUT013",2540.63811435386
"1723","FDE38","OUT045",2698.78632060198
"1724","DRI11","OUT046",1861.34812853363
"1725","FDQ60","OUT027",3372.25169017271
"1726","FDL21","OUT027",2178.17661724473
"1727","DRC12","OUT027",4485.84016614397
"1728","FDC47","OUT046",3596.53946881365
"1729","FDE57","OUT045",2279.56314253452
"1730","FDT14","OUT045",1918.28642837035
"1731","NCZ53","OUT046",3036.38831521931
"1732","FDE28","OUT018",3345.27748297864
"1733","FDR19","OUT035",2378.33890994912
"1734","NCF54","OUT019",826.150593931497
"1735","FDZ08","OUT046",1394.94898219338
"1736","NCJ05","OUT018",2180.57111382421
"1737","FDF59","OUT046",2081.00587740386
"1738","NCO05","OUT035",1660.24345135174
"1739","FDW24","OUT018",561.78007372135
"1740","NCX42","OUT018",2350.22628327367
"1741","NCA53","OUT035",865.428059148127
"1742","FDI45","OUT019",948.391742775277
"1743","FDG46","OUT046",1882.67000689506
"1744","FDM20","OUT010",1974.06181900864
"1745","FDW11","OUT010",-884.102724293051
"1746","FDX08","OUT035",2942.89575288485
"1747","NCK17","OUT035",735.07587127989
"1748","FDK32","OUT018",2220.04630631667
"1749","NCA42","OUT035",2559.88877982878
"1750","DRI01","OUT035",2748.14356141563
"1751","NCL55","OUT049",4071.21779671781
"1752","DRE25","OUT018",1222.29516355892
"1753","FDD14","OUT017",3025.75976251167
"1754","FDB10","OUT046",3735.30078884401
"1755","DRN11","OUT035",2316.94734544858
"1756","FDP38","OUT018",613.79830798173
"1757","NCA30","OUT017",3055.61013973961
"1758","FDT15","OUT017",3096.80052968379
"1759","NCP55","OUT018",669.294813979434
"1760","FDF12","OUT035",2407.57014806293
"1761","FDM21","OUT018",3763.74203175796
"1762","FDX56","OUT035",3378.34204972694
"1763","FDF10","OUT017",2427.02422706756
"1764","FDT32","OUT045",3085.1350824611
"1765","FDM51","OUT018",1414.15798841836
"1766","NCR50","OUT018",2172.08755694356
"1767","FDI19","OUT049",3918.25496513944
"1768","FDX21","OUT017",1841.38813150848
"1769","FDR31","OUT035",2441.34393537521
"1770","FDY02","OUT013",4139.22608931687
"1771","NCA29","OUT045",2691.90331972264
"1772","NCX17","OUT046",3658.00157417163
"1773","FDM12","OUT045",3077.60650916396
"1774","FDI53","OUT027",3983.90130251436
"1775","NCU30","OUT049",2650.66938798349
"1776","FDC56","OUT027",3393.32314877864
"1777","FDK27","OUT018",1719.25794998517
"1778","NCK18","OUT017",2746.74841860174
"1779","FDB52","OUT019",2145.15008992762
"1780","DRG25","OUT027",4432.98248731648
"1781","FDZ13","OUT049",973.857896641775
"1782","FDB57","OUT019",1736.77885489965
"1783","FDR40","OUT046",1403.03119092432
"1784","NCO14","OUT019",-1173.17516304977
"1785","NCN19","OUT045",3040.85382810719
"1786","FDQ28","OUT019",576.755807968695
"1787","FDO13","OUT018",2355.83313857291
"1788","FDK48","OUT013",1282.51110057045
"1789","FDU07","OUT018",2186.00079326033
"1790","FDW20","OUT046",2027.91072367865
"1791","FDV12","OUT010",-276.416073121363
"1792","FDH24","OUT013",2570.85442455601
"1793","FDV59","OUT049",3515.56925604967
"1794","FDK57","OUT045",1923.53378292128
"1795","FDL16","OUT027",2141.30264826044
"1796","NCQ17","OUT046",2463.58373972737
"1797","FDJ15","OUT018",2683.30525878306
"1798","FDX24","OUT049",1591.81708988454
"1799","FDT47","OUT046",1616.06022423663
"1800","FDT10","OUT049",1120.07742350884
"1801","FDZ37","OUT018",1233.24914906016
"1802","FDW43","OUT027",5173.93492897291
"1803","DRN36","OUT017",1654.3124673752
"1804","FDJ14","OUT045",1401.10020814145
"1805","FDA32","OUT013",3513.11168090718
"1806","FDJ38","OUT019",1190.56100624258
"1807","FDQ57","OUT017",2459.93125418299
"1808","NCQ41","OUT019",1164.80773626968
"1809","FDG56","OUT049",1139.89806250259
"1810","DRC13","OUT027",3465.65072373997
"1811","FDV55","OUT035",2390.77449103926
"1812","FDQ49","OUT045",2571.78892367237
"1813","FDE29","OUT010",-996.214360030388
"1814","FDR03","OUT013",3331.16867772533
"1815","FDD45","OUT049",1610.50813898841
"1816","FDN38","OUT010",2085.04931035348
"1817","FDT56","OUT046",1035.56188340335
"1818","FDT48","OUT045",3179.03349584543
"1819","FDU03","OUT049",2984.7301784417
"1820","FDC56","OUT010",-25.4425673782754
"1821","NCO43","OUT027",3032.97798144151
"1822","FDQ27","OUT017",1812.95709384469
"1823","FDR03","OUT046",3354.65180115691
"1824","DRH23","OUT010",-1082.97997928003
"1825","FDG22","OUT045",709.244143675743
"1826","NCJ42","OUT013",1684.99519471986
"1827","FDR24","OUT046",1537.25767196389
"1828","FDW60","OUT035",2905.66366416168
"1829","FDJ08","OUT013",3050.08519733045
"1830","DRL59","OUT018",616.00689788203
"1831","FDG60","OUT010",1770.56051343277
"1832","FDW27","OUT017",2654.04617362845
"1833","FDX14","OUT018",937.4479592905
"1834","FDC20","OUT013",1001.36803748655
"1835","NCS29","OUT018",3868.80460377319
"1836","FDJ56","OUT046",1619.37219864021
"1837","FDB20","OUT019",-617.730948899973
"1838","FDL28","OUT027",5080.0951757369
"1839","FDW01","OUT018",2172.11975236707
"1840","FDL03","OUT046",3217.64967603168
"1841","FDX22","OUT049",3442.13112482006
"1842","FDJ21","OUT035",2400.54032196093
"1843","FDR31","OUT045",2432.13245909605
"1844","FDG21","OUT035",2658.13280435074
"1845","FDS22","OUT027",2222.8558525395
"1846","FDK08","OUT035",1695.25278703405
"1847","FDE17","OUT018",2164.5144717803
"1848","NCN30","OUT017",1646.64600139319
"1849","FDT50","OUT046",1574.95015879276
"1850","NCX42","OUT049",2669.04353169178
"1851","FDJ12","OUT035",3392.5691496268
"1852","NCA18","OUT027",3298.08652967902
"1853","FDP23","OUT019",1556.27248442041
"1854","FDX12","OUT013",3885.94051005044
"1855","FDN40","OUT018",2117.91649673095
"1856","FDV48","OUT035",1363.60123567915
"1857","NCY54","OUT013",2666.77651615968
"1858","FDL16","OUT010",-1251.21823348019
"1859","FDR45","OUT018",3522.04094929296
"1860","FDJ52","OUT046",2578.17585893563
"1861","DRG01","OUT017",1369.88694807543
"1862","FDP52","OUT013",3695.95182687781
"1863","FDU58","OUT017",3133.28305589502
"1864","FDL02","OUT045",1770.48259774524
"1865","FDG28","OUT013",3901.85138968263
"1866","FDA19","OUT035",2140.48103170919
"1867","FDW46","OUT027",2569.92065939837
"1868","NCD43","OUT049",1724.52105169241
"1869","DRG39","OUT013",860.326621352571
"1870","NCF55","OUT049",668.262325911948
"1871","FDJ07","OUT046",1936.36191650344
"1872","FDE08","OUT046",2456.22380246554
"1873","FDP56","OUT019",-1040.25952517131
"1874","FDT45","OUT045",895.861004084691
"1875","FDF17","OUT018",2794.45281480653
"1876","FDX44","OUT046",1483.74578991925
"1877","FDM28","OUT027",4289.47620639699
"1878","FDI36","OUT049",3264.08351361773
"1879","FDS07","OUT045",1879.51590758449
"1880","FDD36","OUT045",1912.97666082693
"1881","FDW11","OUT046",1036.33637441441
"1882","FDN40","OUT049",2502.21641812456
"1883","NCQ18","OUT049",1591.75364532453
"1884","NCQ54","OUT017",2762.74969376936
"1885","NCS42","OUT045",1439.51858106552
"1886","DRH39","OUT010",-724.316539148725
"1887","FDC09","OUT027",3210.79078520968
"1888","FDT08","OUT010",527.682388898247
"1889","FDC08","OUT035",3681.79045251466
"1890","FDT20","OUT017",803.674227847012
"1891","FDS35","OUT035",1085.68848129567
"1892","FDX58","OUT018",2617.78148886072
"1893","FDW58","OUT046",1718.16453290276
"1894","DRD27","OUT046",1581.75689391043
"1895","FDH32","OUT019",-314.193545043183
"1896","FDS26","OUT035",4148.44010159182
"1897","FDQ31","OUT046",1505.83631312943
"1898","FDP11","OUT018",3205.62646471848
"1899","FDD58","OUT017",1722.14310906902
"1900","FDM33","OUT045",3439.84208165571
"1901","FDZ16","OUT049",3158.73140971856
"1902","NCS29","OUT010",2240.88323417526
"1903","NCM18","OUT019",-974.721190862625
"1904","FDP11","OUT049",3561.88167401342
"1905","NCC42","OUT017",2382.25838934188
"1906","DRM23","OUT046",2741.31207431474
"1907","NCN55","OUT027",5212.57468232449
"1908","FDK46","OUT013",4095.91864826086
"1909","FDR01","OUT046",3246.07049626161
"1910","NCA05","OUT045",2420.04614903643
"1911","NCP43","OUT017",2949.79145843742
"1912","FDR12","OUT010",858.850124050739
"1913","FDQ01","OUT013",4104.50684992344
"1914","FDM13","OUT046",2131.49745644897
"1915","FDQ19","OUT017",4044.98753616003
"1916","FDK56","OUT019",1019.14626129682
"1917","NCX06","OUT010",981.731693416848
"1918","FDO56","OUT027",3436.5912071506
"1919","FDU45","OUT045",1858.75410983182
"1920","FDI16","OUT019",-1040.74693131325
"1921","FDL32","OUT046",1887.57052704222
"1922","FDA07","OUT046",2087.13910091363
"1923","FDA14","OUT045",2325.10598007198
"1924","FDV46","OUT027",3695.63543233561
"1925","NCO07","OUT035",3416.4252165628
"1926","NCP41","OUT046",1739.45864729482
"1927","FDY60","OUT018",2049.06257346535
"1928","FDN38","OUT017",4146.51642908467
"1929","FDO15","OUT046",1314.1773844429
"1930","FDT60","OUT013",1983.53488136374
"1931","FDA55","OUT035",3674.7578217539
"1932","FDE02","OUT010",-390.17074965633
"1933","DRJ39","OUT049",3556.79219666754
"1934","FDV34","OUT035",1319.675262612
"1935","FDS20","OUT027",4409.30371228167
"1936","FDF02","OUT027",3121.36101124969
"1937","FDW40","OUT017",2399.6316856602
"1938","NCB43","OUT046",2938.25761294398
"1939","FDR58","OUT017",1595.16586341522
"1940","DRJ59","OUT035",747.790551224641
"1941","NCD30","OUT017",1705.21256140468
"1942","FDE14","OUT017",1792.44993111399
"1943","FDC28","OUT018",1435.93795332744
"1944","FDU16","OUT018",1112.27421667565
"1945","NCD19","OUT035",956.310052660263
"1946","FDU21","OUT046",664.327329354298
"1947","FDV59","OUT027",4904.74853462068
"1948","FDU03","OUT045",2956.09850958391
"1949","FDC33","OUT010",1325.38618646786
"1950","NCR42","OUT035",617.018428761743
"1951","DRH59","OUT035",1278.29276357123
"1952","NCM31","OUT035",2295.59798574805
"1953","FDS50","OUT035",3532.21460378469
"1954","FDP39","OUT046",893.388272338761
"1955","FDQ55","OUT013",1995.36350531343
"1956","FDV36","OUT019",119.55701713115
"1957","FDI05","OUT027",2686.99126055253
"1958","FDS45","OUT027",3224.27510229883
"1959","FDA39","OUT045",679.921057390476
"1960","FDC37","OUT010",-148.958543366236
"1961","FDJ60","OUT027",4145.59672114115
"1962","DRQ35","OUT046",2000.88937234036
"1963","NCJ06","OUT046",1925.59383929245
"1964","NCY42","OUT018",2011.2823255443
"1965","DRM37","OUT049",3172.09795423138
"1966","FDR14","OUT045",778.617456730191
"1967","FDE51","OUT049",809.484832624379
"1968","FDT33","OUT017",2808.10006226883
"1969","FDR08","OUT013",1881.4975785377
"1970","FDE36","OUT010",732.459768843437
"1971","FDL22","OUT019",-436.803027446067
"1972","FDR44","OUT013",2182.08103209593
"1973","FDI56","OUT019",-457.020316071785
"1974","FDE47","OUT010",165.700898716476
"1975","FDV27","OUT010",-412.686477924675
"1976","FDV10","OUT049",815.373745733644
"1977","FDC40","OUT045",1295.93993158238
"1978","NCX41","OUT013",3376.09259667313
"1979","NCQ38","OUT027",3140.79797786753
"1980","FDV12","OUT027",3119.28296182651
"1981","FDE52","OUT017",1573.11580236721
"1982","FDG20","OUT027",4306.72748194405
"1983","FDV16","OUT027",2042.57011545218
"1984","FDI32","OUT017",1947.40687877923
"1985","FDJ32","OUT049",1126.01332932757
"1986","FDN39","OUT018",2466.90680976888
"1987","FDY34","OUT017",2830.19729476484
"1988","FDC14","OUT035",826.938461166179
"1989","FDA55","OUT017",3760.85616469273
"1990","FDZ50","OUT010",962.843645055058
"1991","DRG13","OUT049",2700.17917339843
"1992","FDP01","OUT013",2523.2012642054
"1993","NCG54","OUT017",2813.10596037299
"1994","FDM13","OUT045",2134.91079913693
"1995","NCO18","OUT027",4268.30851568697
"1996","NCW41","OUT013",2530.18226640753
"1997","FDM52","OUT027",3803.25675368141
"1998","NCF55","OUT035",624.831708400945
"1999","FDT09","OUT046",2182.83805558537
"2000","NCM19","OUT035",1811.27621546315
"2001","FDW12","OUT018",2105.46975273994
"2002","FDP15","OUT019",2120.75968167114
"2003","FDK36","OUT045",835.494623971148
"2004","FDZ25","OUT035",2865.97988290156
"2005","NCW06","OUT049",3117.52126534482
"2006","FDW60","OUT046",2919.6018216517
"2007","DRC49","OUT013",2315.60396851034
"2008","NCT17","OUT035",3052.64831785695
"2009","NCN06","OUT018",2278.58379514175
"2010","FDC45","OUT013",2741.76249378597
"2011","DRJ47","OUT019",833.521570905667
"2012","NCF06","OUT045",4589.78237509273
"2013","FDE21","OUT010",22.9074930874921
"2014","DRG27","OUT013",655.452745171445
"2015","FDW40","OUT049",2340.00296890253
"2016","NCO53","OUT046",2899.77087645158
"2017","FDE23","OUT049",906.369888040097
"2018","FDQ16","OUT046",1758.43847117661
"2019","FDS26","OUT045",4058.22707584923
"2020","FDZ13","OUT010",-1113.39132037852
"2021","FDS14","OUT049",2536.53817661942
"2022","FDC10","OUT045",1938.1006541884
"2023","FDY16","OUT049",3034.71232208441
"2024","FDJ20","OUT035",2120.96623410294
"2025","FDV43","OUT035",793.069814956556
"2026","FDZ32","OUT027",3237.82606217099
"2027","FDR23","OUT046",2804.64206346091
"2028","FDN24","OUT035",906.535912384561
"2029","FDE34","OUT027",4325.9489582756
"2030","FDU31","OUT013",3566.69041766241
"2031","FDW33","OUT018",1423.85424828569
"2032","FDU26","OUT046",1922.26139664093
"2033","FDE20","OUT027",4248.58335303479
"2034","NCW05","OUT035",1707.87876580578
"2035","FDB22","OUT018",2129.97342589569
"2036","FDO56","OUT046",1968.12146055415
"2037","FDA19","OUT027",3559.07256408171
"2038","DRI39","OUT045",889.998161199095
"2039","FDH52","OUT018",737.46024413613
"2040","FDZ50","OUT035",2946.9794129663
"2041","NCN42","OUT035",2385.82472889912
"2042","FDB53","OUT013",2333.89293689234
"2043","DRG11","OUT017",1872.67113944581
"2044","DRK11","OUT027",3849.86851000603
"2045","FDQ60","OUT017",2108.01477356639
"2046","FDT36","OUT017",693.418066908947
"2047","DRG25","OUT018",2661.21898957296
"2048","DRJ23","OUT046",3060.51456774181
"2049","FDG05","OUT035",2570.37701781774
"2050","NCK06","OUT018",1648.09120537062
"2051","FDU52","OUT017",2547.43442229871
"2052","FDW07","OUT018",1189.93831051927
"2053","NCM17","OUT045",738.41779104676
"2054","FDA22","OUT045",2709.85292632132
"2055","NCA41","OUT018",2807.62520099293
"2056","FDF38","OUT035",837.975748296177
"2057","FDH52","OUT046",1068.88054990199
"2058","FDY58","OUT019",1677.96658433425
"2059","FDZ16","OUT045",3076.50520551802
"2060","NCM18","OUT017",1084.11061277133
"2061","FDA22","OUT018",2388.97731889504
"2062","NCJ43","OUT035",2823.18579597548
"2063","FDI34","OUT027",5119.62601106728
"2064","FDG56","OUT046",1099.54113223801
"2065","FDS34","OUT046",1910.48083432074
"2066","DRC01","OUT035",921.443380705144
"2067","FDQ04","OUT035",676.831233893555
"2068","FDK04","OUT035",981.079623043011
"2069","FDT51","OUT049",1915.37422242611
"2070","FDV26","OUT017",3242.3149564081
"2071","FDS04","OUT049",2313.32276946497
"2072","FDW43","OUT018",3427.06924226755
"2073","FDQ28","OUT010",566.837874565872
"2074","NCK06","OUT017",2051.73309959476
"2075","FDS23","OUT018",1774.04625148582
"2076","FDZ36","OUT019",1108.31236081203
"2077","FDE56","OUT018",779.962081337081
"2078","FDW10","OUT027",4220.83330783315
"2079","NCN14","OUT045",2928.82884925017
"2080","NCQ18","OUT045",1532.99174105401
"2081","FDW08","OUT017",1856.37214814033
"2082","FDU43","OUT035",3864.49668708451
"2083","FDR33","OUT010",-148.396314940748
"2084","FDM24","OUT010",526.632425048361
"2085","NCZ05","OUT046",1670.5588617984
"2086","NCV41","OUT035",1865.13260089841
"2087","FDV11","OUT018",2526.56428178211
"2088","NCY05","OUT035",671.695333250527
"2089","FDV44","OUT018",2797.05340282987
"2090","FDW32","OUT049",1512.63781902136
"2091","NCU18","OUT027",3699.28443690782
"2092","NCC43","OUT035",3977.02938340157
"2093","FDW19","OUT013",1892.62618296166
"2094","FDN31","OUT035",3113.14325053333
"2095","FDI48","OUT045",905.617186621523
"2096","FDS24","OUT017",1632.74776500087
"2097","FDF46","OUT049",1917.32903106489
"2098","DRG23","OUT017",2539.10890136382
"2099","FDG14","OUT018",2203.63184873316
"2100","NCY30","OUT049",2912.20511973668
"2101","FDO28","OUT018",1649.09694833326
"2102","DRD24","OUT035",2313.24676266617
"2103","FDI33","OUT049",1545.79308109847
"2104","FDN32","OUT046",3024.50936352483
"2105","FDR16","OUT045",3367.61264952514
"2106","FDF26","OUT046",2546.56030301097
"2107","NCN29","OUT018",553.581857636232
"2108","FDE20","OUT045",2794.71697173712
"2109","FDA46","OUT046",3044.36838400813
"2110","FDU28","OUT045",2991.58918833095
"2111","FDQ48","OUT045",1677.83192868286
"2112","FDV36","OUT013",2081.29282969725
"2113","FDR14","OUT018",512.258068043545
"2114","FDP23","OUT017",3574.55765562894
"2115","FDP56","OUT013",912.884767736097
"2116","FDK48","OUT010",-657.247179624399
"2117","FDR48","OUT046",2426.10886554713
"2118","NCY29","OUT049",1012.02435836433
"2119","FDM22","OUT018",651.727757467374
"2120","DRJ01","OUT013",2564.81919704222
"2121","FDZ43","OUT045",3949.6446727195
"2122","FDV03","OUT035",2514.00149242634
"2123","FDX11","OUT027",4363.16146774279
"2124","NCA41","OUT027",4529.62012060583
"2125","FDE38","OUT017",2818.9304923224
"2126","FDI27","OUT018",495.400955577958
"2127","FDN32","OUT013",2990.55044521392
"2128","NCN43","OUT017",2074.97541699883
"2129","FDB47","OUT027",4721.83203314668
"2130","FDV03","OUT017",2607.88172582765
"2131","NCN30","OUT045",1571.60871147136
"2132","NCV54","OUT010",9.80561309769303
"2133","FDV07","OUT013",1836.65608786515
"2134","FDP07","OUT049",3245.03568525017
"2135","FDK48","OUT018",933.095928967227
"2136","FDM15","OUT019",546.728180893429
"2137","FDY19","OUT027",3383.66690629756
"2138","FDK46","OUT046",4117.40857889486
"2139","FDY11","OUT045",1144.26534716837
"2140","FDH09","OUT046",1084.81509125894
"2141","FDO08","OUT027",4161.3490551817
"2142","FDU14","OUT013",3958.75461914129
"2143","FDD22","OUT027",3241.56740282337
"2144","FDM27","OUT017",2618.24266992017
"2145","FDL02","OUT027",3218.57751204258
